Customer_ID,Var1,Var2,Group,Category,Rating,Purchased_ABC_product,Probability of Purchase
4766757,0.7059725554861757,0.0,0,2,2,0,0.11464960298345298
4882934,0.45603170961417283,0.07116145058010695,4,0,0,0,0.1720867632477129
4937806,0.6495868613814896,0.3393678844846173,0,0,0,1,0.7222582054394738
4959357,0.549065971308379,0.31313530740704887,4,3,0,0,0.8005290757316288
5180559,0.3516520887257787,0.04106226182372549,4,3,0,0,0.20363537444905422
5360354,0.14500589244683137,0.0,4,0,0,0,0.11281366893297712
5434832,0.5842103221152308,0.2569598075870584,5,4,1,1,0.75987992174658
5746589,0.4542811177135626,0.14346144816933673,4,0,0,1,0.3118588971703944
6049398,0.40302092830720615,0.0,0,3,0,0,0.11513104821166613
6051637,0.2500625539550335,0.0,4,0,0,0,0.10386890507722725
6213610,0.5313257529753436,0.14308151953052278,0,2,1,0,0.3647138801011069
6325685,0.5091315102890569,0.31103870425636293,4,0,0,1,0.7237745308694098
6463830,0.30075715059619623,0.0,4,0,0,0,0.09978102997796927
6537075,0.44922624728851523,0.15731489021669828,0,0,0,1,0.3043947778360041
6553452,0.43693378610894373,0.021819511644274165,0,0,1,0,0.11213372580377556
6575166,0.6397945024317538,0.306590150987326,0,0,2,1,0.7350488570883857
6596831,0.6860149586591954,0.4231752148887827,0,4,2,1,0.9437140862012202
6596881,0.2042878937952537,0.1797645768659519,0,0,0,0,0.4088025363288444
6668533,0.40523208191001314,0.2228845572210497,4,2,0,1,0.5984566941498719
6669188,0.28372623084811777,0.14972291818840763,4,3,0,1,0.4663813394773342
6686057,0.6321392352030799,0.29839544839299964,4,1,1,1,0.7444942821787621
6787571,0.6293639761769881,0.29002291562133964,0,0,0,1,0.6088757133695825
6800638,0.465247078568952,0.38675057300307697,0,2,0,1,0.8722197173922902
6815330,0.6095056732551044,0.44892023408810977,0,0,1,1,0.9148348462772243
6834650,0.48901967778748046,0.2023635656732872,4,0,0,0,0.453061257612332
6842484,0.2971766918328997,0.12632319150556218,0,0,1,1,0.3054523260628149
6913542,0.3862607273550368,0.0,4,3,0,0,0.1375179478104448
6933555,0.2836064674135529,0.0,0,2,1,0,0.13284562488513468
6961910,0.5501397893826572,0.23623654581737388,4,2,0,0,0.6022672555065256
7022063,0.3565914675732394,0.0,0,3,0,0,0.11936820322211218
7072667,0.8443628564724209,0.6479230315891849,4,1,2,1,0.9922130363177486
7113383,0.3281750292516179,0.12199679756596563,4,3,0,0,0.38409649857077205
25530,0.5765157428687729,0.175147264801769,0,0,0,1,0.3215121266721893
45966,0.5826289961658211,0.3228229340331161,0,0,0,1,0.697773279037234
125933,0.6272347845692012,0.3707165446157284,0,2,0,1,0.8327671306766358
146160,0.42278903656288536,0.0,0,0,1,0,0.09183551431021938
169586,0.614016705302574,0.4539756895511055,0,0,1,1,0.9186816744654971
178594,0.494914338368901,0.20106139565910625,0,2,0,1,0.4741773460006522
180294,0.49544381496422996,0.041882011411557916,0,0,0,0,0.1082030063929352
183707,0.49572815136468384,0.28739387532486316,0,3,0,0,0.7253466186486103
184023,0.3361237342650327,0.0,0,0,0,0,0.08170707765475439
203552,0.548180440179429,0.2610160470015789,0,0,1,0,0.6002350306154371
232916,0.6041815514412084,0.26464017947621454,0,0,1,0,0.5977398900613713
239599,0.4437062703400634,0.20182218195788376,0,0,0,0,0.4151522353436585
243498,0.6176766560832497,0.335094430437864,0,4,1,1,0.8490987842669987
383375,0.5573363828478984,0.18111392742034255,0,0,0,1,0.33945594398804796
400858,0.6357072130713836,0.31359147156073597,0,0,1,0,0.7099118817018834
406902,0.6675379535087731,0.38515568381768167,0,1,2,1,0.8794887347628872
408410,0.41900081568451664,0.14669494309569356,3,2,0,1,0.38225008039705377
463458,0.5740509291361461,0.30973354134517495,0,0,0,1,0.6689508309181255
467868,0.618061133121544,0.5087307265148628,0,2,2,1,0.9708914717358896
703034,0.43139930691582984,0.2409305313177353,0,4,0,1,0.6624582812227364
705179,0.6257946320016001,0.30688635000090964,0,4,2,1,0.83496798216212
710365,0.4960978915435472,0.0,0,2,0,0,0.09382705588774036
718584,0.5547811935923361,0.15327374315171965,0,0,2,0,0.36487328314818973
721107,0.3015198869772967,0.0,0,0,0,0,0.08402598415073886
732107,0.6596584200807402,0.3313310979351717,2,4,2,1,0.8753020100741069
751155,0.6813724556280574,0.34740067897573207,2,4,2,1,0.8911391160101882
771854,0.5341317865782538,0.08295599895947528,0,0,0,0,0.15428213364210044
774428,0.4532388807803759,0.17137578198316944,0,0,0,0,0.33655042078940517
809639,0.6478843174295532,0.3970300775703791,0,2,2,1,0.9071249455227101
811615,0.7903967340567988,0.6187249732600348,2,1,2,1,0.9888670295044568
813385,0.7598871255718652,0.48637835403504875,2,1,2,1,0.9564595806400412
815577,0.5005912409961731,0.0,0,0,0,0,0.0714647335266458
1219570,0.4251808691316624,0.019818892212116024,0,2,1,0,0.1433640191744051
1220163,0.41876428993004067,0.120443709066461,0,0,0,0,0.23213116446185103
1239315,0.27939021724318247,0.0,4,3,0,0,0.14908180423910733
1272031,0.5707904444659476,0.25341167998861613,0,4,1,1,0.7088936170852577
1275155,0.5238533455046128,0.23246045882324196,0,0,1,1,0.5301254890462427
1325480,0.6240391923084145,0.33941696193934173,2,4,2,1,0.8876625715868094
1350004,0.3275215769903669,0.0,0,0,0,0,0.08227802958619661
1394446,0.39081624328842257,0.04037616626778407,0,0,0,0,0.11576398615759297
1501816,0.13489784189879248,0.0,1,3,0,0,0.14731669176133527
1585937,0.44136387791215037,0.28985976249223233,0,2,0,1,0.7108011216292556
1699364,0.6972569542763586,0.37835112087484535,2,1,2,1,0.8789411419839376
1725676,0.5740252202671889,0.24958372516972693,0,0,1,0,0.5647952350350033
1746317,0.8246090195691134,0.5855820866133463,0,1,2,1,0.9821126038338391
1809084,0.5180394002606484,0.3454922368237758,0,0,1,0,0.7928116613563418
1821107,0.6450457710439578,0.3309450836713564,0,2,1,1,0.7967501672924319
1831396,0.46772510882142926,0.2444861691850779,0,0,1,1,0.5743287852943404
1856253,0.35950211446091607,0.0,4,3,0,0,0.14034059387412748
1872541,0.4961306955079814,0.12104934088558714,0,0,0,1,0.22131455658876886
1876508,0.4267383417452618,0.13915797379764352,0,0,1,0,0.3105353744314711
1894138,0.38868609474653393,0.061939907020192954,0,2,1,1,0.21378872357339665
1946260,0.45919455989361235,0.11372850552517735,3,0,0,0,0.23815448473725429
1952635,0.560143156564111,0.22560059795302273,0,2,1,1,0.5762756260033466
1956714,0.5042706643861682,0.10275828919605165,0,2,0,1,0.23697425173897058
1958904,0.5378389005505798,0.20225542398077373,0,0,0,0,0.3962651620111426
1961045,0.5679875827884963,0.37742728669233433,0,3,0,1,0.8671681806474083
1969168,0.19880012344738537,0.0,4,3,0,0,0.15832341406740535
1986090,0.5311959014808536,0.2940845316565767,0,2,1,1,0.7445763858830408
1992579,0.6105632785115642,0.2393217004505542,0,0,1,0,0.5294686335676185
1992687,0.5736725829578208,0.3340853357646041,0,2,1,0,0.8119652228689009
2015314,0.3949109554868287,0.12724235895254185,0,0,1,0,0.2895110660603089
2113597,0.5160436806656606,0.11191728511228546,4,2,0,0,0.2905643316575425
2113994,0.5188644926409475,0.3237115741722173,4,2,0,1,0.7995846798860864
2116339,0.5735017897803423,0.20841882377674534,0,1,1,0,0.49113110498077955
2131276,0.8339114313905339,0.6354274911874768,2,1,2,1,0.9903202337166737
2143298,0.3886748883165195,0.030328967625963512,0,0,0,0,0.10532717866622728
2151030,0.4758281818501029,0.027538595632704735,4,0,0,0,0.11327333681471143
2153425,0.39939317672849495,0.0,4,0,1,0,0.11083241581811766
2162773,0.2949639921426239,0.0,4,0,0,0,0.10024083381360707
2228954,0.15444074449927925,0.13225303316511106,4,0,0,1,0.34352141697437927
2237441,0.6040382688944985,0.30071084624162436,0,4,1,1,0.7973189335008926
2294347,0.612355077070596,0.214421214095577,4,1,1,1,0.5457151310512492
2308983,0.7808148542200725,0.5513407230148579,2,1,2,1,0.9774688389821689
2395811,0.3460065042155286,0.19742920453251128,0,2,1,1,0.5481541657221253
2438235,0.5366445596354308,0.10617925446511293,0,0,2,1,0.26018606148410756
2470168,0.38856275933109463,0.20419173677220845,4,0,0,0,0.47999682117018705
2498017,0.678313876991455,0.4301638713052316,0,1,2,1,0.9214611839899566
2953222,0.34908594017710615,0.0,4,2,0,0,0.12459572772701975
3014944,0.549390247537755,0.27593047267534704,4,0,0,0,0.6341378442453641
3224477,0.42757486090349084,0.11992290825519518,4,0,0,0,0.26480154112053333
3243594,0.6396683104696698,0.30420217811667155,4,0,2,1,0.7655475300599369
3536957,0.5512323050589149,0.2588827388725828,4,2,1,1,0.7030771225928953
3539505,0.46513206755513814,0.18227089028223759,4,0,0,0,0.4052985841247639
3559723,0.47586783633179186,0.2947840549570595,4,0,0,1,0.6937479421520767
3561192,0.6815020250305325,0.40484328330226277,0,1,2,1,0.8990865091267126
3574428,0.5007562680314288,0.13474504428347522,0,0,1,0,0.2869244113051463
3678421,0.7334772541109232,0.5510656267071997,4,4,2,1,0.987158038566691
4263785,0.33672678744983625,0.0,4,2,0,0,0.12578930305167954
4391988,0.52259339731467,0.22846090154030332,4,0,1,1,0.5664188021102426
4472152,0.6333187595762612,0.35790194014514354,0,2,2,0,0.8665582136170572
4477792,0.5005322409505195,0.15604887725509717,0,2,0,1,0.35602578371997523
4495157,0.6069174822510208,0.23905939754342603,0,2,1,1,0.6013441748241614
4504301,0.4531347088808404,0.2628947867486423,4,3,0,1,0.717810471553337
4506664,0.7429427104377121,0.47916190778112727,4,4,2,1,0.9723504385441935
4508920,0.6090748386908291,0.030474593601797634,4,1,2,0,0.16958587544592
4529821,0.4433574962737361,0.1972622845196178,0,0,0,1,0.4033654864603444
4531291,0.5516330386709211,0.256366869294977,4,2,1,0,0.6973205557366242
4579915,0.4456110195952241,0.0,4,0,0,0,0.0888795524557187
4602632,0.5322039980497119,0.26205378631824583,0,2,1,0,0.6735671489997782
4705218,0.7380806932778239,0.4428095102294256,2,1,2,1,0.9333914851765406
4705706,0.40940175075056406,0.10683668062651482,4,0,0,1,0.24123181958143208
4721478,0.5270318644228714,0.03250062726328073,0,2,0,0,0.12506026724664832
4774107,0.3567426759093584,0.18498067997428205,0,0,0,1,0.3900195696761103
4812424,0.5727138073282227,0.16804829503492325,4,0,0,1,0.34720860806596365
4969811,0.4473789403576153,0.2860642646806211,4,0,0,1,0.6789607638763568
5020795,0.4171968160300481,0.0793693130184555,0,0,0,0,0.1628900000610306
5207318,0.7367056062009278,0.5068620245861699,4,4,2,1,0.979440330296186
5265295,0.5481073639150211,0.2996650260996983,4,0,0,0,0.6913666958632186
5438053,0.7541637591079939,0.6010040379564562,0,1,2,1,0.985708046560533
5731958,0.39263511597586076,0.0,0,2,1,0,0.12215584606658067
5736258,0.8233671529406315,0.5328960324923085,4,1,2,1,0.9741272205426162
5921574,0.32318420794759595,0.20520503409196622,0,2,0,0,0.5231420062402791
5924969,0.4308720538597304,0.1798876796309746,0,0,1,0,0.4102274385074231
6046709,0.6403233127477792,0.3389255616108391,0,1,2,1,0.8196791959855241
6051399,0.6899660621822598,0.4760641632241836,0,1,2,1,0.9500723831018727
6113048,0.5129118700767828,0.29923255538261545,4,0,0,1,0.6969675324364326
6197366,0.4631018669172402,0.062303793920470515,0,0,2,0,0.18965768070879402
6222186,0.3782904747296122,0.11992290825519518,4,0,0,1,0.27334828259369764
6248812,0.27477321954062284,0.038440539214449225,3,0,0,0,0.14060517381092488
6344019,0.4648302602714628,0.08187693242191002,4,0,0,0,0.18795192440673292
6408002,0.5533363912014749,0.27807502712350596,0,2,1,1,0.7064307720703928
6431836,0.45055967070579206,0.2628947867486423,4,2,0,1,0.6877378717211743
6485093,0.4775933472485592,0.22274042319086937,4,0,0,1,0.5102521231893128
6507323,0.597745024813222,0.38000949453798794,0,2,1,1,0.8738824343502894
6558630,0.6549185990022531,0.5144875997342866,4,0,1,1,0.9618787748844444
6565753,0.4340485611795768,0.0,4,2,0,0,0.11665117919541984
6593630,0.3298594238307723,0.11552101464883761,0,0,0,0,0.23669487842913908
6596731,0.5558884520994097,0.2268724538391884,0,0,0,1,0.45708161660934193
6597272,0.4702462684553209,0.09084193682955384,0,0,0,1,0.17361533118749847
6602044,0.25144770604217814,0.13490459679128908,2,0,0,0,0.31025728620553333
6656587,0.5532042901691139,0.203441291746902,0,0,1,1,0.4458457846656102
6672435,0.8502659517062506,0.7652835194197881,2,0,2,1,0.9971694289535359
6792352,0.5111773903702465,0.23875287547503019,0,2,1,1,0.6206234120367844
6824412,0.4536484546459024,0.24962489573345578,4,0,0,1,0.5869562016909906
6825213,0.24886674425986066,0.0,4,0,0,0,0.10396709654252971
6835670,0.7394912989021042,0.49392203445525434,4,1,2,1,0.9638398015031802
6844715,0.41754808637606977,0.14647129536545472,4,0,0,0,0.3259266117589883
6846973,0.2595891945727059,0.12182491707640651,4,0,0,0,0.29889526201066624
6901998,0.42165919688965936,0.11808769591120226,0,2,0,1,0.28260956929556147
6983683,0.3380668422226091,0.0,0,3,0,0,0.12109604761561865
7004143,0.6501616580306343,0.35612843969168506,4,1,1,0,0.8422087564725546
7038488,0.28983245437510086,0.10419189696598058,4,0,0,1,0.25560130829121336
7051106,0.4391648011186743,0.13354370087364656,4,3,0,0,0.39035332226292796
7083221,0.5345818885057172,0.10295012264845109,4,0,0,0,0.21447812365117847
7153007,0.39493209682893043,0.17877659788337963,4,3,0,0,0.5199562975007462
131187,0.6253599974292234,0.13330243083706003,0,0,1,0,0.2619675818926282
177089,0.5094830619158243,0.033933445809941155,0,0,0,0,0.09911176380088713
239348,0.48672983540076165,0.17877659788337963,0,2,1,1,0.46715468230760515
242221,0.31441524450036723,0.1393912429432698,0,1,1,1,0.3659275353306788
245690,0.48713199788085504,0.12890119892963178,0,2,1,0,0.33881771806318073
391605,0.7528995781343064,0.511501127883859,0,1,2,1,0.963447137568069
425730,0.7755600557764348,0.5052184933403784,2,4,2,1,0.9762801962986839
454386,0.3498622759420679,0.0,0,3,0,0,0.11999337564513382
458539,0.5719542578868362,0.2357021100559871,0,4,1,1,0.6678421694492789
491013,0.5123250888729006,0.2367693405247099,0,0,0,1,0.49320153588625987
702811,0.36442298231384895,0.03941105183666033,0,0,0,0,0.11708993303464926
717765,0.44814611270848714,0.0,0,2,1,0,0.11700308930279162
724912,0.8128625682518761,0.5769880303555972,2,4,2,1,0.9885331395405548
749768,0.5253858494269865,0.2723925433584243,0,0,1,1,0.6338924250935288
755745,0.21885542402482985,0.1450481259536081,0,0,0,0,0.3196674453740364
764040,0.5870578854294614,0.2682271462833687,0,4,1,1,0.7378998103002723
779123,0.6791402160198475,0.27497271491689357,2,0,1,1,0.630740978306603
826895,0.3211165127471918,0.0,0,0,0,0,0.08270551012820318
835913,0.5802262440468436,0.3742449262357752,0,0,2,1,0.8582537152760229
1217814,0.4017889696158341,0.027686581432738135,0,0,0,0,0.10161734747730866
1221228,0.6200916348748463,0.41225528746903534,0,2,0,0,0.8868145311670519
1222428,0.7022885105091659,0.5432788687500474,0,4,2,1,0.9836541825920615
1271882,0.6637066925397175,0.4410974618178511,0,4,2,1,0.9539940917363757
1273287,0.44547279313353405,0.05676369911770172,0,0,1,0,0.15437759001498097
1324615,0.616341952272869,0.28201318557280974,0,4,2,1,0.796078505026141
1326920,0.1673719592647484,0.143537334170993,0,0,0,0,0.32603846789207375
1345267,0.3587336609360114,0.0,0,0,0,0,0.08022356218662213
1586746,0.36411316447785547,0.12096295136922884,0,2,0,1,0.2994595630017103
1588278,0.554994111863258,0.3434906874990816,0,2,0,1,0.7983684693624054
1592798,0.25788788458741296,0.022735151447324808,1,3,0,0,0.16525526362663867
1593020,0.497499446871695,0.0766018964602026,0,0,1,0,0.17754104190326353
1597231,0.5693785803164975,0.2258840393555914,0,0,0,1,0.4514960864497442
1716512,0.5562207411154293,0.2958280803916204,0,0,0,1,0.6386589871511217
1745500,0.5655040786270812,0.18634951122715865,0,4,1,1,0.5431704030809564
1825846,0.49133440179407595,0.16153784501054416,0,4,1,1,0.49288823676555354
1839061,0.40101296813859955,0.0,0,0,0,0,0.07751529457016892
1859743,0.4295347803820603,0.0,0,0,0,0,0.0757358526084398
1863227,0.4981290276065111,0.1718919990690863,4,2,0,1,0.4423721000025829
1866315,0.22524968902647893,0.130952692915162,0,0,0,0,0.286467894359018
1876566,0.6570786629613986,0.3468373996821195,0,4,2,1,0.883245197348222
1880098,0.47449118080602015,0.1905660401734876,0,2,0,1,0.4505868901047664
1894831,0.6131808948565453,0.2457536206937931,0,1,1,0,0.5820612618116099
1898421,0.5165596623163202,0.13720177111576837,0,0,1,0,0.2894882801208451
1912015,0.4957692968402624,0.20127910376799535,0,0,0,1,0.4026443182770034
1913067,0.3822904246865467,0.12079004319346397,0,0,2,1,0.32045441478308173
1915817,0.5018033382629353,0.09946424634671275,0,0,0,1,0.18313168375744304
1919614,0.594796252465201,0.46275146987766996,0,4,0,1,0.9486755759955815
1920041,0.5982002824105785,0.2795709910006601,0,0,1,1,0.6369108810922364
1947678,0.5684636814428219,0.26274218045910297,0,0,0,0,0.5505170058938172
1956125,0.5103551196665531,0.2941482413470379,0,4,2,1,0.830051393386661
1959298,0.32706376591365544,0.10814410702785222,0,3,0,1,0.30814710603440193
1961297,0.41829815600838005,0.14639668201662864,0,2,1,1,0.3966067535242399
1962087,0.4264239350063319,0.0,0,0,0,0,0.07592809744284301
1970007,0.6212077618083346,0.3717174484048675,4,1,1,1,0.8662288965836236
1978118,0.40708756578342997,0.0,0,0,0,0,0.07713312642515817
1984479,0.6515694727285616,0.22578961032467773,0,1,1,1,0.5206342111926757
1988601,0.3629931735749818,0.13346331479853663,0,3,0,0,0.3616862117583906
1992795,0.5416709816790195,0.24625802029324434,0,0,1,1,0.5630115422833785
2103389,0.3635617246012641,0.17375051613962803,4,3,0,1,0.5133596486783201
2140806,0.4706425254310438,0.04525655067787733,0,2,1,1,0.17450726306554876
2174487,0.36762296333650935,0.0,0,0,0,0,0.07964706637087944
2180972,0.7455704040386405,0.6351019375657492,4,4,2,1,0.9947048236484326
2184270,0.6809624459502727,0.3873658361224336,0,4,2,1,0.9197191930000997
2209323,0.6059829609152539,0.45335334480303413,4,4,1,1,0.9607896904934715
2210876,0.6166357199255316,0.13577952266079418,0,0,1,0,0.2686620844610405
2211515,0.7001865841180824,0.42684561018081635,0,4,2,1,0.9451309726684689
2214278,0.6490550293457832,0.471986889297067,4,4,1,1,0.9664737384391255
2222562,0.5388689870825373,0.15940459841380697,0,0,0,0,0.2925523905069177
2224506,0.5285772801922511,0.19073952461389015,4,0,1,1,0.4640892223305599
2229642,0.54814012842046,0.19687217888551786,0,0,1,0,0.42955042087436396
2239053,0.5930311705518035,0.26655498422507157,0,0,0,1,0.5553029369397655
2250604,0.2982269107364931,0.0,0,0,0,0,0.08424974449147123
2259775,0.536318547233189,0.26220699899047123,0,0,1,1,0.6058064751146167
2259871,0.6279165960814657,0.29923255538261545,0,1,1,0,0.7096452068300069
2280777,0.5366136873178815,0.05500340375911109,0,0,1,0,0.14185347206582877
2283129,0.8591585728773874,0.6259317125937418,2,4,2,1,0.9929142169016775
2288014,0.13344230638734306,0.11498520360024117,4,3,0,1,0.4071107733299136
2297864,0.6065183903641691,0.17483080777437884,0,0,1,0,0.3607013338923721
2299369,0.3434534683104873,0.0,0,0,0,0,0.08122343097061009
2303592,0.3817178370429728,0.12122199098940531,0,2,1,0,0.34113551964306826
2304404,0.6093864078934424,0.2690020077817189,4,1,1,1,0.6842258424018626
2361909,0.5150625797666154,0.17709652014164726,0,2,1,0,0.4564526666600866
2381144,0.44444698204392497,0.15898866531806202,0,2,0,1,0.37482599673963907
2384290,0.621447870032484,0.31792179748153854,2,1,1,0,0.767584192571274
2409795,0.14064369847345637,0.062303793920470515,0,2,0,1,0.2168755303313135
2438208,0.43884992343291185,0.16824580597260902,0,0,0,1,0.3318800616009118
2447604,0.5610268677450647,0.21929382864512517,0,2,1,1,0.5594339214594605
2450199,0.6225173329989673,0.35341109765555445,4,1,1,1,0.8415617254490821
2454259,0.3086014978654217,0.03648307545656267,0,2,0,0,0.15317717532957437
2458269,0.7328397599712383,0.6355032174393781,0,4,2,1,0.9937111226245482
2465474,0.6395141113316106,0.2679680882465191,0,2,2,1,0.7104856549342674
2468757,0.25754434786726227,0.045122821700143055,3,0,0,1,0.15146186977324821
2565533,0.5412444521688307,0.21512573558561546,0,1,1,1,0.5162766111725745
2839963,0.5031439940935651,0.3272476306960864,4,2,0,1,0.8077738830572231
3202960,0.47952157170545284,0.14330957652723716,0,0,1,1,0.31013412069966567
3413737,0.6037151789888784,0.39806556206376414,0,0,1,1,0.8620091747365742
3549236,0.3662079567287926,0.198372063422889,0,0,0,1,0.42275111876244453
3583714,0.6308954469500397,0.4876360063640608,0,4,2,1,0.9723894744196511
4292816,0.6384598308532836,0.30498187988505276,0,1,1,1,0.7203553974699272
4353470,0.6059594928473407,0.18202795941998393,0,2,0,0,0.39984858178405697
4413657,0.3766726892326019,0.0,0,0,0,0,0.07906405625386424
4414882,0.4869534458307827,0.22855388832710613,4,3,0,1,0.6304875428212185
4461817,0.5997086164215195,0.36369312348778743,0,2,2,0,0.8768370304740088
4485813,0.671441059337357,0.4611653140679709,0,1,1,1,0.930708348543673
4519264,0.6569021373868732,0.538726103941843,0,1,2,1,0.9746510088164739
4531452,0.21123159877620135,0.11764786464902134,0,2,1,0,0.36670965798832905
4564640,0.7640791169072668,0.5870779769894734,0,1,2,1,0.9832930194719981
4566037,0.377894517210128,0.24213818558890346,4,3,0,1,0.6849555269510128
4617410,0.426321553314971,0.12523058754640587,4,0,0,0,0.2762887696571812
4631164,0.5919913955506506,0.346366599393218,0,0,1,1,0.7834954974076319
4706137,0.6106840452735801,0.26117017833751566,0,4,1,0,0.7187595756146836
4728066,0.5483817711794814,0.2261670184996197,4,0,1,1,0.5547379658830557
4938968,0.7591725970330636,0.6945986428986464,0,4,2,1,0.9965820472871716
5429747,0.2037832462773922,0.0,0,2,0,0,0.11815572299469802
5432601,0.5546887970935712,0.06696616210134712,0,4,0,1,0.21311586119008552
6155650,0.5508914782776422,0.31040185110891105,0,4,1,1,0.820650092721781
6196886,0.5590816092187946,0.1460231332393679,0,2,1,0,0.36637802411395193
6216267,0.5595378499750459,0.19371935137542096,0,0,0,0,0.37004332745347446
6325733,0.42411639300578174,0.10533031552770747,0,0,0,0,0.20364760376985183
6332592,0.5054231700701326,0.23822614598369873,3,2,1,1,0.6531691292652745
6371750,0.5044149349511647,0.34627228584828346,4,3,0,1,0.8563771724674024
6483027,0.542680864346964,0.2960487350457824,5,0,0,0,0.6941352753467405
6547865,0.25788788458741296,0.01399522215167403,4,0,0,0,0.11802431320171239
6608418,0.4701051384590572,0.1397793293050576,0,0,0,0,0.2623975081670306
6617000,0.46250823587375445,0.0,0,2,0,0,0.09637589425281776
6638489,0.39404053934111116,0.0,4,3,0,0,0.13670629297130923
6838311,0.5090443496697833,0.2525233155904263,0,2,0,0,0.6077513353931933
6896436,0.3129911913707225,0.08970752165042829,0,0,0,1,0.19251418330849068
6941962,0.5022107899012861,0.21532650314058202,0,2,0,1,0.5109160001057582
6947795,0.6115812964559317,0.3251826016652164,0,0,0,1,0.6977435188254714
7025815,0.5331011940654925,0.18729541252723717,4,0,0,1,0.4038836786858803
7026135,0.8519030672914099,0.7312224001592819,4,1,2,1,0.9967862889800273
7072597,0.40431632178254984,0.0,4,0,0,0,0.09187283119196027
7119403,0.3497332776909353,0.06684816594581622,4,3,1,0,0.29313314778970306
7158690,0.5685303328800708,0.3019940991907021,4,4,1,0,0.8324747736831939
7171814,0.5619121919768166,0.3642043342872968,4,0,0,1,0.8158926560814667
7181882,0.5410480524340179,0.23182304357995667,4,0,0,0,0.5206845185099065
7184262,0.4703245935437099,0.2704684296941673,4,2,0,1,0.7013271634927182
7188991,0.5962133371467219,0.3565957410501798,4,0,1,0,0.8293492685260802
5001,0.5923252256044238,0.41827680937512,0,4,1,1,0.9336971104818644
49421,0.3632493959489035,0.0,3,2,0,0,0.11823689289759841
69941,0.21459842641349408,0.01653758763588073,1,3,0,0,0.16135976722917011
88032,0.4188234704682149,0.15710452849359346,0,0,0,0,0.3096169114560252
90761,0.4884881386548783,0.05912446124906778,0,2,0,1,0.1645291141694666
118656,0.5239924271128824,0.12362122601607278,0,2,1,1,0.3191063403027925
120396,0.5536288337318124,0.1834804688301288,0,0,0,0,0.34592791554959196
121539,0.25662281361874334,0.0,0,3,0,0,0.12895009999321044
122175,0.5159551705699368,0.11309672673608505,0,2,0,1,0.2557063820309903
126647,0.41437073107626576,0.03492942507608342,0,2,1,0,0.1658250879570486
131019,0.5877454649552628,0.3595045926247039,0,1,2,1,0.8559389909068431
141570,0.38334404683612355,0.0,0,0,0,0,0.07863676841207608
168451,0.35231561456537874,0.12506188229245305,1,3,0,1,0.3539087618741654
187012,0.4747418939643039,0.0,0,2,0,0,0.09544050011230167
230615,0.6328852311818464,0.4382337314389653,0,0,0,1,0.8843393635372886
375492,0.6665573768806967,0.46137197165924493,0,0,1,1,0.9211313631021358
377557,0.8603933536802028,0.6271883815590015,2,1,2,1,0.9891854430317825
417271,0.46687132838372003,0.05245730759749388,0,0,1,0,0.14605592773286624
419097,0.5372573502230523,0.18794274132289027,0,0,0,0,0.36019032571025716
479850,0.5166172161861413,0.17311189436600377,0,0,1,0,0.37483236043955476
481970,0.5970202099847507,0.46395259152313384,0,2,1,1,0.9447769787844306
679358,0.14511543516611664,0.0,0,0,0,0,0.09526811237705758
679667,0.8184999180860498,0.6038439445224473,2,1,2,1,0.986636210251186
684567,0.5419463810650542,0.02440137703211448,0,0,0,0,0.08799855620998771
691889,0.532250791597257,0.1913741543289286,0,0,0,1,0.3697702544878999
694056,0.3474337449609265,0.0,0,0,0,0,0.08096189023183169
716768,0.5698032786711177,0.3912490458403743,0,4,2,1,0.9294545452977249
730555,0.5415825965837103,0.16201593757050695,0,4,2,1,0.5341361499672335
733690,0.2326428793410117,0.0,0,0,0,0,0.08882023278472752
737558,0.20890654324940977,0.04078814906526141,0,0,0,0,0.13373523638552826
748729,0.37330998588259073,0.0,0,0,0,0,0.07928023467138325
750111,0.416335184903881,0.0,0,0,0,0,0.07655464997412281
752678,0.4020562779184004,0.0,0,2,1,0,0.12126777911671258
779455,0.6833700912534447,0.4073492965338994,0,1,2,1,0.901360383839426
782153,0.4592929913451922,0.05838242160058967,0,0,1,1,0.1550615961123477
801256,0.5247572933640985,0.20144220577595176,0,0,0,0,0.3969317541376305
804142,0.6682077372042835,0.34993614255824057,0,0,1,0,0.7785700994247201
811637,0.7588356371942705,0.5681299902508108,2,1,2,1,0.9814779059772136
821357,0.6651107629028516,0.2097707475595005,2,0,1,1,0.46163001493084765
824751,0.5653626117576588,0.10925697031904796,0,0,1,0,0.22416078662608785
829884,0.585296192400029,0.056638554258312664,3,2,1,0,0.19920779955786252
1213099,0.3717195225315416,0.0528416119406885,0,3,0,1,0.19104884730092841
1226412,0.6007055545101012,0.22056392070137243,0,0,1,1,0.4812280079088732
1227706,0.7388646872169875,0.6590974855081434,0,4,1,1,0.9939812927015578
1274307,0.40398665968891867,0.05065254633395058,0,0,0,0,0.12628488988738198
1274911,0.6559572420816805,0.27578891579209586,0,1,1,0,0.6494653021561136
1283340,0.6083342492143294,0.22032039316662988,4,2,0,1,0.5479404037683218
1325351,0.36659447692446967,0.253129511642044,0,2,0,0,0.6387644367112438
1325894,0.592608163473357,0.2922910961551221,0,0,0,0,0.6223195228723429
1340055,0.40575869381148955,0.0,0,0,0,0,0.07721658125996635
1348377,0.49253260890295547,0.20176795056503055,0,2,0,0,0.47659709075328033
